X (nmi), Y(nmi),MCI_2010 POP,MCI_2010 HU
-4.48,-5.6,14.086,6.2479
-4.4,-5.6,13.451,5.5905
-4.32,-5.6,3.4387,1.9406
-4.24,-5.6,3.3039,1.8093
-4.16,-5.6,3.3039,1.8093
-4.08,-5.6,6.5086,3.7902
-4,-5.6,15.871,9.5775
-3.92,-5.6,20.685,10.304
-3.84,-5.6,19.416,7.565
-3.76,-5.6,32.085,12.314
-3.68,-5.6,44.455,17.036
-3.6,-5.6,31.808,12.522
-3.52,-5.6,17.799,6.9793
-3.44,-5.6,0.023408,0.023408
-3.36,-5.6,0.023408,0.023408
-3.28,-5.6,0.023408,0.023408
-3.2,-5.6,0.023408,0.023408
-3.12,-5.6,0.062883,0.062883
-3.04,-5.6,2.0321,0.97534
-2.96,-5.6,3.8807,1.8073
-2.88,-5.6,4.6234,2.1391
-2.8,-5.6,5.3648,2.4695
-2.72,-5.6,6.1059,2.7999
-2.64,-5.6,6.4602,2.9578
-2.56,-5.6,6.2266,2.8509
-2.48,-5.6,6.4603,2.9579
-2.4,-5.6,6.4603,2.9579
-2.32,-5.6,8.3287,4.4095
-2.24,-5.6,6.555,3.0314
-2.16,-5.6,13.106,7.0484
-2.08,-5.6,18.544,10.238
-2,-5.6,18.544,10.238
-1.92,-5.6,18.861,10.458
-1.84,-5.6,21.243,11.773
-1.76,-5.6,20.238,11.121
-1.68,-5.6,41.759,26.414
-1.6,-5.6,89.412,63.384
-1.52,-5.6,25.617,17.664
-1.44,-5.6,2.3504,1.0577
-1.36,-5.6,2.3504,1.0577
-1.28,-5.6,2.3504,1.0577
-1.2,-5.6,2.3504,1.0577
-1.12,-5.6,2.3504,1.0577
-1.04,-5.6,2.3504,1.0577
-0.96,-5.6,2.3504,1.0577
-0.88,-5.6,0.74047,0.34302
-0.8,-5.6,0.11228,0.064162
-0.72,-5.6,0.11228,0.064162
-0.64,-5.6,0.11228,0.064162
-0.56,-5.6,0.11228,0.064162
-0.48,-5.6,0.10983,0.062268
-0.4,-5.6,0.096403,0.051909
-0.32,-5.6,0.096403,0.051909
-0.24,-5.6,0.096403,0.051909
-0.16,-5.6,0.096403,0.051909
-0.08,-5.6,0.096403,0.051909
0,-5.6,0.096403,0.051909
0.08,-5.6,0.096403,0.051909
0.16,-5.6,0.096403,0.051909
0.24,-5.6,0.096403,0.051909
0.32,-5.6,0.096403,0.051909
0.4,-5.6,0.10027,0.048687
0.48,-5.6,0.11334,0.037781
0.56,-5.6,0.11334,0.037781
0.64,-5.6,0.11334,0.037781
0.72,-5.6,0.11334,0.037781
0.8,-5.6,0.11334,0.037781
0.88,-5.6,0.11334,0.037781
0.96,-5.6,0.23035,0.052292
1.04,-5.6,0.49387,0.084975
1.12,-5.6,0.25808,0.053483
1.2,-5.6,0.010674,0.003558
1.28,-5.6,0,0
1.36,-5.6,0,0
1.44,-5.6,0,0
1.52,-5.6,3.6281e-05,9.0701e-06
1.6,-5.6,0.049448,0.012362
1.68,-5.6,0.13246,0.045276
1.76,-5.6,0.14502,0.058007
1.84,-5.6,0.14757,0.059027
1.92,-5.6,0.14757,0.059027
2,-5.6,0.14757,0.059027
2.08,-5.6,0.14577,0.058309
2.16,-5.6,0.13137,0.052547
2.24,-5.6,0.09314,0.037256
2.32,-5.6,0,0
2.4,-5.6,0,0
2.48,-5.6,0,0
2.56,-5.6,0,0
2.64,-5.6,0,0
2.72,-5.6,0,0
2.8,-5.6,0,0
2.88,-5.6,0,0
2.96,-5.6,0,0
3.04,-5.6,0,0.0018334
3.12,-5.6,0,0.020897
3.2,-5.6,0,0.020892
3.28,-5.6,0.01099,0.0056986
3.36,-5.6,0.061891,0.026525
3.44,-5.6,0.16748,0.07336
3.52,-5.6,0.49614,0.22269
3.6,-5.6,0.49055,0.21843
3.68,-5.6,0.48496,0.21418
3.76,-5.6,0.47936,0.20993
3.84,-5.6,0.47377,0.20568
3.92,-5.6,0.45956,0.15168
4,-5.6,0.45059,0.11265
4.08,-5.6,0.45059,0.11265
4.16,-5.6,0.45059,0.11265
4.24,-5.6,0.45059,0.11265
4.32,-5.6,0.51184,0.13647
4.4,-5.6,0.88496,0.28158
4.48,-5.6,0.72426,0.23177
4.56,-5.6,0.71901,0.23015
4.64,-5.6,0.88072,0.28026
4.72,-5.6,0.43756,0.14292
4.8,-5.6,0.27992,0.094059
4.88,-5.6,0.88496,0.28158
4.96,-5.6,0.87846,0.27956
5.04,-5.6,0.239,0.081376
5.12,-5.6,0.15172,0.054326
5.2,-5.6,0.75213,0.24041
5.28,-5.6,0.82897,0.26376
5.36,-5.6,0.003162,0.0010061
5.44,-5.6,0,0
5.52,-5.6,0,0
5.6,-5.6,0,0
5.68,-5.6,3.9501,1.2784
5.76,-5.6,2.2325,0.72251
5.84,-5.6,0.25602,0.083779
5.92,-5.6,0,0
6,-5.6,0,0
-6,-5.52,14.262,7.3405
-5.92,-5.52,13.528,6.9313
-5.84,-5.52,8.8592,4.4988
-5.76,-5.52,4.6279,2.4964
-5.68,-5.52,7.1882,3.6004
-5.6,-5.52,16.315,7.1769
-5.52,-5.52,18.33,7.3695
-5.44,-5.52,22.737,8.6285
-5.36,-5.52,4.4448,2.0959
-5.28,-5.52,11.103,6.0571
-5.2,-5.52,28.317,10.864
-5.12,-5.52,17.534,7.3898
-5.04,-5.52,10.084,4.132
-4.96,-5.52,27.103,10.841
-4.88,-5.52,23.344,9.5039
-4.8,-5.52,19.639,8.3349
-4.72,-5.52,18.316,7.8846
-4.64,-5.52,18.262,7.9329
-4.56,-5.52,18.118,9.3604
-4.48,-5.52,19.516,9.4774
-4.4,-5.52,19.922,7.9841
-4.32,-5.52,3.15,1.71
-4.24,-5.52,4.4638,2.083
-4.16,-5.52,5.3428,2.2904
-4.08,-5.52,6.1427,2.7783
-4,-5.52,7.5476,3.7129
-3.92,-5.52,8.8765,4.3762
-3.84,-5.52,26.787,10.588
-3.76,-5.52,103.73,38.508
-3.68,-5.52,130.97,48.862
-3.6,-5.52,65.181,25.831
-3.52,-5.52,21.032,8.3573
-3.44,-5.52,6.2469,2.6422
-3.36,-5.52,2.9013,1.2344
-3.28,-5.52,0.26094,0.12372
-3.2,-5.52,1.2625,0.55883
-3.12,-5.52,0.23248,0.11375
-3.04,-5.52,4.3185,1.8793
-2.96,-5.52,6.0036,2.6093
-2.88,-5.52,3.012,1.3258
-2.8,-5.52,0.064428,0.062093
-2.72,-5.52,0.077667,0.077565
-2.64,-5.52,0.83803,0.4169
-2.56,-5.52,4.729,2.1652
-2.48,-5.52,4.5624,2.0889
-2.4,-5.52,6.3205,3.581
-2.32,-5.52,7.1239,3.7396
-2.24,-5.52,7.1345,3.7521
-2.16,-5.52,14.628,8.0366
-2.08,-5.52,11.79,6.5091
-2,-5.52,17.445,9.6309
-1.92,-5.52,16.568,9.1212
-1.84,-5.52,21.561,11.792
-1.76,-5.52,19.381,10.674
-1.68,-5.52,40.588,26.571
-1.6,-5.52,68.14,47.199
-1.52,-5.52,39.158,28.74
-1.44,-5.52,2.3504,1.0577
-1.36,-5.52,2.3504,1.0577
-1.28,-5.52,2.3504,1.0577
-1.2,-5.52,2.3504,1.0577
-1.12,-5.52,2.3504,1.0577
-1.04,-5.52,2.3504,1.0577
-0.96,-5.52,2.3504,1.0577
-0.88,-5.52,0.45831,0.21776
-0.8,-5.52,0.11228,0.064162
-0.72,-5.52,0.11228,0.064162
-0.64,-5.52,0.11228,0.064162
-0.56,-5.52,0.11228,0.064162
-0.48,-5.52,0.10783,0.060725
-0.4,-5.52,0.096403,0.051909
-0.32,-5.52,0.096403,0.051909
-0.24,-5.52,0.096403,0.051909
-0.16,-5.52,0.096403,0.051909
-0.08,-5.52,0.096403,0.051909
0,-5.52,0.096403,0.051909
0.08,-5.52,0.096403,0.051909
0.16,-5.52,0.096403,0.051909
0.24,-5.52,0.096403,0.051909
0.32,-5.52,0.096403,0.051909
0.4,-5.52,0.10257,0.046769
0.48,-5.52,0.11334,0.037781
0.56,-5.52,0.11334,0.037781
0.64,-5.52,0.11334,0.037781
0.72,-5.52,0.11334,0.037781
0.8,-5.52,0.11334,0.037781
0.88,-5.52,0.11334,0.037781
0.96,-5.52,0.11334,0.037781
1.04,-5.52,0.11334,0.037781
1.12,-5.52,0.11334,0.037781
1.2,-5.52,0.10805,0.036017
1.28,-5.52,0.075807,0.025269
1.36,-5.52,0.060146,0.020049
1.44,-5.52,0.043439,0.01448
1.52,-5.52,0.1237,0.030925
1.6,-5.52,0.16953,0.042383
1.68,-5.52,0.16448,0.046208
1.76,-5.52,0.14757,0.059027
1.84,-5.52,0.14757,0.059027
1.92,-5.52,0.14757,0.059027
2,-5.52,0.14757,0.059027
2.08,-5.52,0.14757,0.059027
2.16,-5.52,0.14757,0.059027
2.24,-5.52,0.14298,0.057193
2.32,-5.52,0.011065,0.004426
2.4,-5.52,0,0
2.48,-5.52,0,0
2.56,-5.52,0,0
2.64,-5.52,0,0
2.72,-5.52,0,0
2.8,-5.52,0,0
2.88,-5.52,0,0
2.96,-5.52,0,0
3.04,-5.52,0,0.0045572
3.12,-5.52,0,0.020897
3.2,-5.52,0,0.019602
3.28,-5.52,0,0
3.36,-5.52,0,0
3.44,-5.52,0.17541,0.080594
3.52,-5.52,0.51368,0.23602
3.6,-5.52,0.51368,0.23602
3.68,-5.52,0.51368,0.23602
3.76,-5.52,0.51368,0.23602
3.84,-5.52,0.51368,0.23602
3.92,-5.52,0.51367,0.236
4,-5.52,0.5097,0.22822
4.08,-5.52,0.50247,0.21409
4.16,-5.52,0.49528,0.20003
4.24,-5.52,0.48835,0.18649
4.32,-5.52,0.58785,0.20981
4.4,-5.52,0.85732,0.29489
4.48,-5.52,0.86662,0.29041
4.56,-5.52,0.87592,0.28593
4.64,-5.52,0.88392,0.28208
4.72,-5.52,0.88496,0.28158
4.8,-5.52,0.88496,0.28158
4.88,-5.52,0.88496,0.28158
4.96,-5.52,0.88496,0.28158
5.04,-5.52,0.65057,0.20894
5.12,-5.52,0.57897,0.18674
5.2,-5.52,0.91312,0.29507
5.28,-5.52,0.93331,0.30474
5.36,-5.52,0.1267,0.041609
5.44,-5.52,0,0
5.52,-5.52,0,0
5.6,-5.52,0.069622,0.022532
5.68,-5.52,23.292,7.5383
5.76,-5.52,24.046,7.7821
5.84,-5.52,15.497,5.3379
5.92,-5.52,11.874,4.2186
6,-5.52,10.43,3.7054
-6,-5.44,7.9588,3.949
-5.92,-5.44,4.5209,2.099
-5.84,-5.44,4.3315,1.9629
-5.76,-5.44,4.834,2.2156
-5.68,-5.44,3.8382,1.8199
-5.6,-5.44,7.1645,3.2566
-5.52,-5.44,7.1645,3.2566
-5.44,-5.44,7.1645,3.2566
-5.36,-5.44,7.1645,3.2566
-5.28,-5.44,7.1645,3.2566
-5.2,-5.44,22.452,9.3814
-5.12,-5.44,24.314,9.7185
-5.04,-5.44,12.146,5.3534
-4.96,-5.44,15.77,6.3087
-4.88,-5.44,25.412,9.2695
-4.8,-5.44,22.921,9.3467
-4.72,-5.44,20.767,9.3583
-4.64,-5.44,20.775,9.3827
-4.56,-5.44,21.264,10.119
-4.48,-5.44,26.18,9.4036
-4.4,-5.44,20.44,7.3951
-4.32,-5.44,5.0931,2.0082
-4.24,-5.44,7.2424,2.7387
-4.16,-5.44,7.2424,2.7387
-4.08,-5.44,6.2373,2.5424
-4,-5.44,5.7519,2.4476
-3.92,-5.44,5.7519,2.4476
-3.84,-5.44,5.5136,2.3664
-3.76,-5.44,19.736,7.7633
-3.68,-5.44,30.538,11.688
-3.6,-5.44,29.889,11.635
-3.52,-5.44,14.777,5.998
-3.44,-5.44,12.509,5.2774
-3.36,-5.44,12.509,5.2774
-3.28,-5.44,10.22,4.3176
-3.2,-5.44,7.9807,3.4256
-3.12,-5.44,5.746,2.4961
-3.04,-5.44,6.7655,2.9367
-2.96,-5.44,6.7655,2.9367
-2.88,-5.44,6.7632,2.9357
-2.8,-5.44,0.35771,0.16786
-2.72,-5.44,0.023037,0.023037
-2.64,-5.44,1.5667,1.1991
-2.56,-5.44,3.7535,2.8674
-2.48,-5.44,8.0529,6.1518
-2.4,-5.44,11.202,8.5574
-2.32,-5.44,11.232,8.5789
-2.24,-5.44,11.235,8.5829
-2.16,-5.44,20.869,10.004
-2.08,-5.44,11.963,5.0539
-2,-5.44,16.375,6.5763
-1.92,-5.44,21.35,8.1373
-1.84,-5.44,14.437,7.5342
-1.76,-5.44,13.09,7.9368
-1.68,-5.44,7.0001,4.6062
-1.6,-5.44,5.2428,3.6519
-1.52,-5.44,0.026715,0.019621
-1.44,-5.44,1.9148,0.86167
-1.36,-5.44,2.3504,1.0577
-1.28,-5.44,2.3504,1.06
-1.2,-5.44,2.3504,1.0577
-1.12,-5.44,2.3504,1.0577
-1.04,-5.44,2.3504,1.0577
-0.96,-5.44,2.3398,1.053
-0.88,-5.44,0.18671,0.097201
-0.8,-5.44,0.11228,0.064162
-0.72,-5.44,0.11228,0.064162
-0.64,-5.44,0.11228,0.064162
-0.56,-5.44,0.11228,0.064162
-0.48,-5.44,0.10583,0.059179
-0.4,-5.44,0.096403,0.051909
-0.32,-5.44,0.096403,0.051909
-0.24,-5.44,0.096403,0.051909
-0.16,-5.44,0.096403,0.051909
-0.08,-5.44,0.096403,0.051909
0,-5.44,0.096403,0.051909
0.08,-5.44,0.096403,0.051909
0.16,-5.44,0.096403,0.051909
0.24,-5.44,0.096403,0.051909
0.32,-5.44,0.096403,0.051909
0.4,-5.44,0.10463,0.045051
0.48,-5.44,0.11334,0.037781
0.56,-5.44,0.11334,0.037781
0.64,-5.44,0.11334,0.037781
0.72,-5.44,0.11334,0.037781
0.8,-5.44,0.11334,0.037781
0.88,-5.44,0.11334,0.037781
0.96,-5.44,0.11334,0.037781
1.04,-5.44,0.11334,0.037781
1.12,-5.44,0.11334,0.037781
1.2,-5.44,0.11334,0.037781
1.28,-5.44,0.11334,0.037781
1.36,-5.44,0.11334,0.037781
1.44,-5.44,0.093216,0.031072
1.52,-5.44,0.15843,0.039607
1.6,-5.44,0.16953,0.042383
1.68,-5.44,0.16724,0.044123
1.76,-5.44,0.14757,0.059027
1.84,-5.44,0.14757,0.059027
1.92,-5.44,0.14757,0.059027
2,-5.44,0.14757,0.059027
2.08,-5.44,0.14757,0.059027
2.16,-5.44,0.14757,0.059027
2.24,-5.44,0.14757,0.059027
2.32,-5.44,0.097683,0.039073
2.4,-5.44,0.026335,0.010534
2.48,-5.44,0,0
2.56,-5.44,0,0
2.64,-5.44,0,0
2.72,-5.44,0,0
2.8,-5.44,0,0
2.88,-5.44,0,0
2.96,-5.44,0,0
3.04,-5.44,0,0.007281
3.12,-5.44,0,0.020897
3.2,-5.44,0,0.017325
3.28,-5.44,0,0
3.36,-5.44,0,0
3.44,-5.44,0.28947,0.133
3.52,-5.44,0.51368,0.23602
3.6,-5.44,0.51368,0.23602
3.68,-5.44,0.51368,0.23602
3.76,-5.44,0.51368,0.23602
3.84,-5.44,0.51368,0.23602
3.92,-5.44,0.51368,0.23602
4,-5.44,0.51368,0.23602
4.08,-5.44,0.51368,0.23602
4.16,-5.44,0.51368,0.23602
4.24,-5.44,0.51368,0.23602
4.32,-5.44,0.62295,0.26612
4.4,-5.44,0.81006,0.31767
4.48,-5.44,0.81006,0.31767
4.56,-5.44,0.81006,0.31767
4.64,-5.44,0.81135,0.31704
4.72,-5.44,0.81956,0.31309
4.8,-5.44,0.82867,0.3087
4.88,-5.44,0.83755,0.30442
4.96,-5.44,0.84628,0.30022
5.04,-5.44,0.85512,0.29604
5.12,-5.44,0.87663,0.29739
5.2,-5.44,0.94038,0.3187
5.28,-5.44,0.97247,0.32543
5.36,-5.44,0.28772,0.095906
5.44,-5.44,0,0
5.52,-5.44,0,0
5.6,-5.44,1.8785,0.60794
5.68,-5.44,24.046,7.7821
5.76,-5.44,24.046,7.7821
5.84,-5.44,19.978,6.6249
5.92,-5.44,18.512,6.2077
6,-5.44,15.186,5.2615
-6,-5.36,4.0215,1.8303
-5.92,-5.36,6.8861,3.0557
-5.84,-5.36,15.99,6.9498
-5.76,-5.36,16.872,7.3271
-5.68,-5.36,13.528,6.9613
-5.6,-5.36,6.9403,3.1408
-5.52,-5.36,7.1445,3.2463
-5.44,-5.36,7.1645,3.2566
-5.36,-5.36,7.1645,3.2566
-5.28,-5.36,7.5831,3.4168
-5.2,-5.36,23.637,9.5595
-5.12,-5.36,23.934,9.6703
-5.04,-5.36,23.65,9.5582
-4.96,-5.36,7.3933,2.9861
-4.88,-5.36,13.291,4.9239
-4.8,-5.36,21.746,8.5628
-4.72,-5.36,21.152,8.6184
-4.64,-5.36,21.105,8.7137
-4.56,-5.36,21.529,9.0391
-4.48,-5.36,23.398,8.7755
-4.4,-5.36,16.683,6.4254
-4.32,-5.36,7.2246,2.732
-4.24,-5.36,7.2424,2.7387
-4.16,-5.36,7.2424,2.7387
-4.08,-5.36,6.4551,2.585
-4,-5.36,6.0561,2.507
-3.92,-5.36,5.8876,2.4741
-3.84,-5.36,4.1647,1.805
-3.76,-5.36,4.773,2.1144
-3.68,-5.36,6.4935,2.6467
-3.6,-5.36,5.3751,1.8535
-3.52,-5.36,8.7985,3.6708
-3.44,-5.36,12.509,5.2774
-3.36,-5.36,20.645,7.5709
-3.28,-5.36,32.433,11.72
-3.2,-5.36,25.865,9.8234
-3.12,-5.36,11.66,4.6717
-3.04,-5.36,6.7655,2.9367
-2.96,-5.36,6.7655,2.9367
-2.88,-5.36,6.7655,2.9367
-2.8,-5.36,2.5013,1.1277
-2.72,-5.36,0.023408,0.023408
-2.64,-5.36,5.5173,4.2176
-2.56,-5.36,11.235,8.5829
-2.48,-5.36,11.235,8.5829
-2.4,-5.36,11.235,8.5829
-2.32,-5.36,11.235,8.5829
-2.24,-5.36,10.964,8.3755
-2.16,-5.36,37.694,16.251
-2.08,-5.36,25.286,10.388
-2,-5.36,29.064,10.945
-1.92,-5.36,35.631,12.773
-1.84,-5.36,16.946,9.4392
-1.76,-5.36,13.475,8.2564
-1.68,-5.36,0,0
-1.6,-5.36,0,0
-1.52,-5.36,0,0
-1.44,-5.36,0.89324,0.40196
-1.36,-5.36,2.3504,1.0577
-1.28,-5.36,2.5259,1.1917
-1.2,-5.36,2.3504,1.0577
-1.12,-5.36,2.3504,1.0577
-1.04,-5.36,2.3504,1.0577
-0.96,-5.36,2.1321,0.96077
-0.88,-5.36,0.11228,0.064162
-0.8,-5.36,0.11228,0.064162
-0.72,-5.36,0.11228,0.064162
-0.64,-5.36,0.11228,0.064162
-0.56,-5.36,0.11228,0.064162
-0.48,-5.36,0.10381,0.057622
-0.4,-5.36,0.096403,0.051909
-0.32,-5.36,0.096403,0.051909
-0.24,-5.36,0.096403,0.051909
-0.16,-5.36,0.096403,0.051909
-0.08,-5.36,0.096403,0.051909
0,-5.36,0.096403,0.051909
0.08,-5.36,0.096403,0.051909
0.16,-5.36,0.096403,0.051909
0.24,-5.36,0.096403,0.051909
0.32,-5.36,0.096403,0.051909
0.4,-5.36,0.10673,0.043296
0.48,-5.36,0.11334,0.037781
0.56,-5.36,0.11334,0.037781
0.64,-5.36,0.11334,0.037781
0.72,-5.36,0.11334,0.037781
0.8,-5.36,0.11334,0.037781
0.88,-5.36,0.11334,0.037781
0.96,-5.36,0.11334,0.037781
1.04,-5.36,0.11334,0.037781
1.12,-5.36,0.11334,0.037781
1.2,-5.36,0.11334,0.037781
1.28,-5.36,0.11334,0.037781
1.36,-5.36,0.11334,0.037781
1.44,-5.36,0.087622,0.028701
1.52,-5.36,0.16933,0.042333
1.6,-5.36,0.16953,0.042383
1.68,-5.36,0.16538,0.045529
1.76,-5.36,0.14757,0.059027
1.84,-5.36,0.14757,0.059027
1.92,-5.36,0.14757,0.059027
2,-5.36,0.14757,0.059027
2.08,-5.36,0.14757,0.059027
2.16,-5.36,0.14757,0.059027
2.24,-5.36,0.14757,0.059027
2.32,-5.36,0.14757,0.059027
2.4,-5.36,0.14111,0.056445
2.48,-5.36,0.078436,0.031374
2.56,-5.36,0.022833,0.0091333
2.64,-5.36,0,0
2.72,-5.36,0,0
2.8,-5.36,0,0
2.88,-5.36,0,0
2.96,-5.36,0,0
3.04,-5.36,0,0.010005
3.12,-5.36,0,0.020897
3.2,-5.36,0,0.015749
3.28,-5.36,0,0.0005637
3.36,-5.36,0,0
3.44,-5.36,0.25421,0.1168
3.52,-5.36,0.51368,0.23602
3.6,-5.36,0.51368,0.23602
3.68,-5.36,0.51368,0.23602
3.76,-5.36,0.51368,0.23602
3.84,-5.36,0.51368,0.23602
3.92,-5.36,0.51368,0.23602
4,-5.36,0.51368,0.23602
4.08,-5.36,0.51368,0.23602
4.16,-5.36,0.51368,0.23602
4.24,-5.36,0.51368,0.23602
4.32,-5.36,0.65603,0.27523
4.4,-5.36,0.81006,0.31767
4.48,-5.36,0.81006,0.31767
4.56,-5.36,0.81006,0.31767
4.64,-5.36,0.81006,0.31767
4.72,-5.36,0.81006,0.31767
4.8,-5.36,0.81006,0.31767
4.88,-5.36,0.81006,0.31767
4.96,-5.36,0.81006,0.31767
5.04,-5.36,0.81006,0.31767
5.12,-5.36,0.81006,0.31767
5.2,-5.36,0.82651,0.32527
5.28,-5.36,0.91025,0.36339
5.36,-5.36,0.48211,0.18975
5.44,-5.36,0.92762,0.3681
5.52,-5.36,0.76459,0.30341
5.6,-5.36,2.8122,0.95418
5.68,-5.36,15.99,5.2072
5.76,-5.36,18.957,6.1556
5.84,-5.36,21.891,7.0934
5.92,-5.36,23.965,7.7564
6,-5.36,24.01,7.7719
-6,-5.28,3.8988,1.6276
-5.92,-5.28,7.9883,3.4073
-5.84,-5.28,12.579,5.3948
-5.76,-5.28,14.139,6.0697
-5.68,-5.28,16,8.2177
-5.6,-5.28,6.0348,2.6826
-5.52,-5.28,6.1751,2.7456
-5.44,-5.28,6.3868,2.8538
-5.36,-5.28,8.4493,3.9031
-5.28,-5.28,15.876,7.0616
-5.2,-5.28,65.53,27.635
-5.12,-5.28,51.464,20.985
-5.04,-5.28,23.805,9.6336
-4.96,-5.28,22.027,8.9127
-4.88,-5.28,8.3864,3.3706
-4.8,-5.28,21.179,8.4877
-4.72,-5.28,24.598,9.3819
-4.64,-5.28,37.182,12.656
-4.56,-5.28,22.661,9.4787
-4.48,-5.28,21.263,8.5372
-4.4,-5.28,14.285,5.6908
-4.32,-5.28,12.905,4.6209
-4.24,-5.28,9.2072,3.3917
-4.16,-5.28,7.2424,2.7387
-4.08,-5.28,7.2424,2.7387
-4,-5.28,7.2424,2.7387
-3.92,-5.28,6.2876,2.4279
-3.84,-5.28,3.3072,1.4578
-3.76,-5.28,3.2968,1.4545
-3.68,-5.28,4.1481,1.6772
-3.6,-5.28,5.348,1.8483
-3.52,-5.28,8.8195,3.6442
-3.44,-5.28,12.509,5.2774
-3.36,-5.28,40.996,13.322
-3.28,-5.28,44.463,15.194
-3.2,-5.28,39.075,14.481
-3.12,-5.28,26.961,10.415
-3.04,-5.28,6.7655,2.9367
-2.96,-5.28,6.7655,2.9367
-2.88,-5.28,6.7957,2.951
-2.8,-5.28,12.442,5.6494
-2.72,-5.28,1.0399,0.50115
-2.64,-5.28,7.0198,5.3647
-2.56,-5.28,11.235,8.5829
-2.48,-5.28,11.235,8.5829
-2.4,-5.28,11.235,8.5829
-2.32,-5.28,11.235,8.5829
-2.24,-5.28,12.909,9.1931
-2.16,-5.28,80.075,42.076
-2.08,-5.28,49.434,22.794
-2,-5.28,63.14,21.611
-1.92,-5.28,39.821,14.21
-1.84,-5.28,14.837,9.0629
-1.76,-5.28,11.874,7.2753
-1.68,-5.28,0,0
-1.6,-5.28,0,0
-1.52,-5.28,0,0
-1.44,-5.28,0.071654,0.032244
-1.36,-5.28,2.748,1.431
-1.28,-5.28,5.3726,3.3657
-1.2,-5.28,10.095,5.3458
-1.12,-5.28,21.829,11.5
-1.04,-5.28,5.9919,3.0099
-0.96,-5.28,1.8499,0.83552
-0.88,-5.28,0.11228,0.064162
-0.8,-5.28,0.11228,0.064162
-0.72,-5.28,0.11228,0.064162
-0.64,-5.28,0.11228,0.064162
-0.56,-5.28,0.11228,0.064162
-0.48,-5.28,0.10184,0.056104
-0.4,-5.28,0.096403,0.051909
-0.32,-5.28,0.096403,0.051909
-0.24,-5.28,0.096403,0.051909
-0.16,-5.28,0.096403,0.051909
-0.08,-5.28,0.096403,0.051909
0,-5.28,0.096403,0.051909
0.08,-5.28,0.096403,0.051909
0.16,-5.28,0.096403,0.051909
0.24,-5.28,0.096403,0.051909
0.32,-5.28,0.096403,0.051909
0.4,-5.28,0.10909,0.041327
0.48,-5.28,0.11334,0.037781
0.56,-5.28,0.11334,0.037781
0.64,-5.28,0.11334,0.037781
0.72,-5.28,0.11334,0.037781
0.8,-5.28,0.11334,0.037781
0.88,-5.28,0.11334,0.037781
0.96,-5.28,0.11334,0.037781
1.04,-5.28,0.11334,0.037781
1.12,-5.28,0.11334,0.037781
1.2,-5.28,0.11334,0.037781
1.28,-5.28,0.11334,0.037781
1.36,-5.28,0.11334,0.037781
1.44,-5.28,0.092761,0.029012
1.52,-5.28,0.16953,0.042383
1.6,-5.28,0.16953,0.042383
1.68,-5.28,0.1624,0.04779
1.76,-5.28,0.14757,0.059027
1.84,-5.28,0.14757,0.059027
1.92,-5.28,0.14757,0.059027
2,-5.28,0.14757,0.059027
2.08,-5.28,0.14757,0.059027
2.16,-5.28,0.14757,0.059027
2.24,-5.28,0.14757,0.059027
2.32,-5.28,0.14757,0.059027
2.4,-5.28,0.14757,0.059027
2.48,-5.28,0.14757,0.059027
2.56,-5.28,0.096448,0.038579
2.64,-5.28,0,0
2.72,-5.28,0,0
2.8,-5.28,0,0
2.88,-5.28,0,0
2.96,-5.28,0,0
3.04,-5.28,0,0.012729
3.12,-5.28,0,0.020897
3.2,-5.28,0,0.020897
3.28,-5.28,0,0.020744
3.36,-5.28,0,0.018702
3.44,-5.28,0.2869,0.13907
3.52,-5.28,0.51368,0.23602
3.6,-5.28,0.51368,0.23602
3.68,-5.28,0.51368,0.23602
3.76,-5.28,0.51368,0.23602
3.84,-5.28,0.51368,0.23602
3.92,-5.28,0.51368,0.23602
4,-5.28,0.51368,0.23602
4.08,-5.28,0.51368,0.23602
4.16,-5.28,0.51368,0.23602
4.24,-5.28,0.51368,0.23602
4.32,-5.28,0.69272,0.28534
4.4,-5.28,0.81006,0.31767
4.48,-5.28,0.81006,0.31767
4.56,-5.28,0.81006,0.31767
4.64,-5.28,0.81006,0.31767
4.72,-5.28,0.81006,0.31767
4.8,-5.28,0.81006,0.31767
4.88,-5.28,0.81006,0.31767
4.96,-5.28,0.81006,0.31767
5.04,-5.28,0.81006,0.31767
5.12,-5.28,0.81006,0.31767
5.2,-5.28,0.85931,0.34043
5.28,-5.28,1.1204,0.45609
5.36,-5.28,1.2427,0.49314
5.44,-5.28,1.2427,0.49314
5.52,-5.28,1.2427,0.49314
5.6,-5.28,1.2427,0.49314
5.68,-5.28,1.2427,0.49314
5.76,-5.28,1.2427,0.49314
5.84,-5.28,1.2427,0.49314
5.92,-5.28,2.1028,0.76805
6,-5.28,4.9562,1.6801
-6,-5.2,3.7893,1.4468
-5.92,-5.2,4.3812,1.8297
-5.84,-5.2,34.131,15.751
-5.76,-5.2,37.805,14.464
-5.68,-5.2,5.7687,1.853
-5.6,-5.2,1.1969,0.55194
-5.52,-5.2,1.6152,0.73619
-5.44,-5.2,2.1969,0.99237
-5.36,-5.2,2.9806,1.353
-5.28,-5.2,18.117,8.3046
-5.2,-5.2,70.274,33.226
-5.12,-5.2,71.662,30.465
-5.04,-5.2,31.585,12.652
-4.96,-5.2,26.507,10.771
-4.88,-5.2,17.245,7.0606
-4.8,-5.2,32.176,18.617
