X (nmi), Y(nmi),xrot,yrot,long,lat,X (nmi), Y(nmi),xrot,yrot,long,lat,X (nmi), Y(nmi),xrot,yrot,long,lat,Longref,Latref,Rearth,rot
-1.276244119,-4.968207478,4.962633466,-1.297749468,-96.95250634,32.85735744,0.135364842,-3.505711276,3.506264662,0.120180329,-96.98138927,32.88097365,0.864214794,-2.719464103,2.723181514,0.852428683,-96.99691948,32.89316955,,,,
-1.274764957,-4.96703092,4.961463325,-1.296265223,-96.95252955,32.85738216,0.137455135,-3.503919807,3.504482262,0.122278362,-96.98142461,32.88100859,0.865807837,-2.718286213,2.722010534,0.854026813,-96.99694271,32.89319617,,,,
-1.273317997,-4.965878881,4.960317564,-1.294813287,-96.95255227,32.85740635,0.139560106,-3.502115108,3.502686698,0.124391129,-96.98146022,32.88104378,0.867383696,-2.717131016,2.720862173,0.85560766,-96.99696548,32.8932225,,,,
-1.271888467,-4.964739814,4.959184699,-1.293378838,-96.95257474,32.85743024,0.141680608,-3.500296246,3.500877037,0.126519488,-96.98149611,32.88107923,0.868954503,-2.71598513,2.719723101,0.857183416,-96.99698807,32.89324874,,,,
-1.270461599,-4.963602173,4.958053248,-1.291947056,-96.95259718,32.85745408,0.143817495,-3.498462286,3.499052349,0.128664298,-96.9815323,32.88111495,0.870532393,-2.714835176,2.718579991,0.858766271,-96.99701074,32.8932751,,,,
-1.269022621,-4.962454409,4.956911728,-1.29050312,-96.95261982,32.85747813,0.145971622,-3.496612293,3.497211702,0.130826417,-96.9815688,32.88115096,0.872129499,-2.713667771,2.717419515,0.860368419,-96.99703376,32.89330179,,,,
-1.267556762,-4.961284976,4.955748654,-1.28903221,-96.95264288,32.85750263,0.148143844,-3.494745331,3.495354166,0.133006704,-96.98160564,32.88118728,0.873757956,-2.712469535,2.716228343,0.862002049,-96.99705738,32.893329,,,,
-1.266049251,-4.960082327,4.954552545,-1.287519505,-96.9526666,32.85752783,0.150335014,-3.492860467,3.493478809,0.135206017,-96.98164284,32.88122391,0.875429896,-2.711227087,2.714993148,0.863679355,-96.99708188,32.89335693,,,,
-1.26448532,-4.958834913,4.953311917,-1.285950185,-96.95269121,32.85755396,0.152545987,-3.490956765,3.491584701,0.137425215,-96.9816804,32.88126087,0.877157453,-2.709927046,2.713700601,0.865412526,-96.99710751,32.8933858,,,,
-1.262850195,-4.957531189,4.952015286,-1.28430943,-96.95271692,32.85758129,0.154777617,-3.489033291,3.48967091,0.139665155,-96.98171835,32.88129818,0.878952762,-2.708556031,2.712337374,0.867213756,-96.99713455,32.8934158,,,,
-1.261129108,-4.956159606,4.95065117,-1.282582418,-96.95274398,32.85761006,0.15703076,-3.48708911,3.487736505,0.141926696,-96.98175672,32.88133584,0.880827956,-2.707100661,2.710890139,0.869095236,-96.99716325,32.89344714,,,,
-1.259307287,-4.954708618,4.949208086,-1.28075433,-96.9527726,32.8576405,0.159306268,-3.485123286,3.485780555,0.144210697,-96.98179551,32.88137388,0.882795169,-2.705547554,2.709345567,0.871069157,-96.99719388,32.89348001,,,,
-1.257369969,-4.953166683,4.947674556,-1.278810352,-96.95280301,32.85767288,0.161604988,-3.483134893,3.483802136,0.146518008,-96.98183475,32.88141231,0.884866535,-2.703883331,2.70769033,0.873147711,-96.99722671,32.89351463,,,,
-1.255306574,-4.951525536,4.946042361,-1.276739869,-96.95283538,32.85770737,0.163926989,-3.481123743,3.481801062,0.148848697,-96.98187443,32.88145113,0.887054186,-2.702094609,2.7059111,0.875343089,-96.99726199,32.8935512,,,,
-1.253123363,-4.949790095,4.944316392,-1.274549162,-96.95286961,32.85774385,0.166269104,-3.479092718,3.4797802,0.151199586,-96.98191451,32.88149029,0.88937025,-2.700168015,2.703994555,0.877667475,-96.9973,32.89358991,,,,
-1.250830793,-4.947968567,4.94250481,-1.272248725,-96.95290554,32.85778217,0.168627372,-3.477045454,3.477743168,0.153566699,-96.98195491,32.88152971,0.891822189,-2.698094902,2.701932081,0.88012837,-96.99734091,32.8936309,,,,
-1.248439323,-4.946069158,4.940615776,-1.269849051,-96.952943,32.85782214,0.170997834,-3.474985587,3.475693588,0.155946059,-96.98199556,32.88156934,0.894398705,-2.695885629,2.699733987,0.88271443,-96.9973845,32.89367397,,,,
-1.245959411,-4.944100075,4.938657452,-1.267360634,-96.95298184,32.85786358,0.173376527,-3.472916755,3.473635077,0.158333691,-96.98203638,32.88160911,0.897083822,-2.693555297,2.697415306,0.885409614,-96.99743048,32.89371886,,,,
-1.243401514,-4.942069522,4.936637997,-1.264793966,-96.95302189,32.85790633,0.175759493,-3.470842592,3.471571255,0.160725618,-96.98207731,32.88164895,0.89986156,-2.691119007,2.69499107,0.888197878,-96.99747856,32.8937653,,,,
-1.24077609,-4.939985708,4.934565573,-1.262159542,-96.95306299,32.85795021,0.178142771,-3.468766737,3.46950574,0.163117864,-96.98211827,32.88168879,0.902715944,-2.688591859,2.692476308,0.891063181,-96.99752843,32.89381302,,,,
-1.238093599,-4.937856839,4.932448341,-1.259467856,-96.95310498,32.85799504,0.180522399,-3.466692824,3.467442153,0.165506451,-96.9821592,32.88172857,0.905630998,-2.685988953,2.689886052,0.89398948,-96.9975798,32.89386176,,,,
-1.235364497,-4.935691119,4.930294462,-1.2567294,-96.95314769,32.85804065,0.182894417,-3.464624491,3.465384113,0.167887405,-96.98220001,32.88176823,0.908590744,-2.683325391,2.687235333,0.896960734,-96.99763237,32.89391125,,,,
-1.232599243,-4.933496757,4.928112097,-1.253954669,-96.95319098,32.85808686,0.185254865,-3.462565374,3.463335238,0.170256749,-96.98224065,32.88180769,0.911579204,-2.680616272,2.684539183,0.8999609,-96.99768584,32.89396122,,,,
-1.229808296,-4.931281958,4.925909406,-1.251154155,-96.95323466,32.85813351,0.187599781,-3.46051911,3.461299149,0.172610506,-96.98228103,32.8818469,0.914580402,-2.677876698,2.681812633,0.902973935,-96.99773992,32.8940114,,,,
-1.227002113,-4.929054929,4.923694551,-1.248338353,-96.95327858,32.8581804,0.189925206,-3.458489334,3.459279464,0.174944699,-96.98232108,32.88188577,0.917578361,-2.67512177,2.679070714,0.905983797,-96.9977943,32.89406153,,,,
-1.224191152,-4.926823875,4.921475693,-1.245517756,-96.95332259,32.85822738,0.192227178,-3.456479683,3.457279802,0.177255354,-96.98236074,32.88192426,0.920557104,-2.672366587,2.676328458,0.908974444,-96.99784868,32.89411134,,,,
-1.221385872,-4.924597004,4.919260992,-1.242702858,-96.95336651,32.85827427,0.194501737,-3.454493795,3.455303783,0.179538493,-96.98239993,32.88196228,0.923500653,-2.66962625,2.673600895,0.911929834,-96.99790277,32.89416056,,,,
-1.218596731,-4.922382521,4.91705861,-1.239904151,-96.95341019,32.85832088,0.196744923,-3.452535304,3.453355026,0.181790139,-96.98243858,32.88199979,0.926393032,-2.66691586,2.670903058,0.914833925,-96.99795628,32.89420893,,,,
-1.215834186,-4.920188633,4.914876707,-1.237132131,-96.95345346,32.85836705,0.198952774,-3.450607848,3.45143715,0.184006318,-96.98247661,32.8820367,0.929218263,-2.664250518,2.668249977,0.917670673,-96.99800889,32.89425618,,,,
-1.213108696,-4.918023546,4.912723445,-1.234397289,-96.95349617,32.8584126,0.201121331,-3.448715063,3.449553775,0.186183052,-96.98251396,32.88207295,0.93196037,-2.661645324,2.665656683,0.920424038,-96.99806033,32.89430204,,,,
-1.210430719,-4.915895467,4.910606983,-1.231710121,-96.95353814,32.85845735,0.203246632,-3.446860585,3.447708519,0.188316365,-96.98255056,32.88210848,0.934603376,-2.659115378,2.663138208,0.923077976,-96.99811027,32.89434624,,,,
-1.207810713,-4.913812601,4.908535485,-1.229081119,-96.95357922,32.85850114,0.205324718,-3.445048051,3.445905002,0.190402281,-96.98258633,32.88214322,0.937131304,-2.656675782,2.660709583,0.925616446,-96.99815844,32.89438852,,,,
-1.205259145,-4.911783163,4.906517116,-1.226520785,-96.95361925,32.85854379,0.207351619,-3.443281103,3.44414685,0.192436816,-96.98262119,32.88217711,0.939528176,-2.654341635,2.658385839,0.928023404,-96.99820452,32.89442861,,,,
-1.202783826,-4.909813309,4.904558001,-1.224036958,-96.9536581,32.85858515,0.209325204,-3.441561726,3.442436036,0.194417829,-96.98265512,32.88221011,0.941778015,-2.65212804,2.656182008,0.93028281,-96.99824823,32.89446624,,,,
-1.200382075,-4.907901078,4.90265619,-1.221626948,-96.95369582,32.85862529,0.211250569,-3.439885358,3.440768022,0.196350436,-96.9826882,32.88224229,0.943864838,-2.650050102,2.654113128,0.932378613,-96.99828926,32.89450115,,,,
-1.198048572,-4.906042468,4.900807704,-1.219285417,-96.95373248,32.85866429,0.213134632,-3.438245792,3.439136632,0.198241583,-96.98272056,32.88227379,0.945778416,-2.648118168,2.6521895,0.93430054,-96.99832741,32.89453316,,,,
-1.195777999,-4.904233475,4.899008562,-1.21700703,-96.95376816,32.85870224,0.214984312,-3.436636823,3.437535689,0.200098214,-96.98275231,32.88230471,0.947531431,-2.646323642,2.650402584,0.936061311,-96.99836285,32.89456248,,,,
-1.193565036,-4.902470098,4.897254785,-1.214786451,-96.95380294,32.85873923,0.216806525,-3.435052242,3.435959015,0.201927273,-96.98278358,32.88233518,0.949142308,-2.644653182,2.648739115,0.937679407,-96.99839584,32.89458943,,,,
-1.191404362,-4.900748331,4.895542393,-1.21261834,-96.9538369,32.85877534,0.21860819,-3.433485844,3.434400434,0.203735705,-96.98281449,32.8823653,0.95062947,-2.643093443,2.647185832,0.939173311,-96.99842664,32.89461432,,,,
-1.18929066,-4.899064174,4.893867406,-1.210497364,-96.95387012,32.85881066,0.220396225,-3.43193142,3.432853769,0.205530455,-96.98284516,32.88239519,0.952011342,-2.641631083,2.645729471,0.940561504,-96.99845552,32.89463744,,,,
-1.187218609,-4.897413623,4.892225844,-1.208418184,-96.95390268,32.85884529,0.222177547,-3.430382765,3.431312843,0.207318468,-96.98287572,32.88242497,0.953306348,-2.640252758,2.644356768,0.941862467,-96.99848275,32.8946591,,,,
-1.185182891,-4.895792675,4.890613728,-1.206375465,-96.95393465,32.85887931,0.223959074,-3.428833671,3.42977148,0.209106687,-96.98290629,32.88245475,0.954532912,-2.638945126,2.64305446,0.943094682,-96.99850858,32.89467963,,,,
-1.183178186,-4.894197327,4.889027078,-1.204363869,-96.95396612,32.85891282,0.225747724,-3.427277931,3.428223501,0.210902058,-96.98293699,32.88248466,0.955709457,-2.637694842,2.641809283,0.944276631,-96.99853327,32.89469931,,,,
-1.181199175,-4.892623576,4.887461913,-1.202378061,-96.95399716,32.85894589,0.227550414,-3.425709339,3.426662732,0.212711525,-96.98296794,32.88251479,0.956854407,-2.636488564,2.640607976,0.945426795,-96.99855709,32.89471847,,,,
-1.179240539,-4.891067421,4.885914255,-1.200412703,-96.95402785,32.85897863,0.229374062,-3.424121688,3.425082993,0.214542032,-96.98299927,32.88254528,0.957986187,-2.635312949,2.639437273,0.946563656,-96.99858031,32.8947374,,,,
-1.177296957,-4.889524856,4.884380123,-1.198462459,-96.95405827,32.85901111,0.231225586,-3.422508771,3.42347811,0.216400524,-96.9830311,32.88257624,0.959123221,-2.634154653,2.638283913,0.947705695,-96.99860319,32.89475643,,,,
-1.175363111,-4.887991881,4.882855537,-1.196521992,-96.95408851,32.85904343,0.233111904,-3.42086438,3.421841904,0.218293946,-96.98306355,32.88260777,0.960283931,-2.633000333,2.637134631,0.948871395,-96.99862598,32.89477584,,,,
-1.173433682,-4.886464491,4.881336518,-1.194585965,-96.95411864,32.85907567,0.235039933,-3.419182309,3.4201682,0.220229242,-96.98309674,32.88264,0.961486744,-2.631836647,2.635976164,0.950079236,-96.99864895,32.89479596,,,,
-1.17150335,-4.884938684,4.879819086,-1.192649043,-96.95414873,32.85910793,0.237016592,-3.417456352,3.418450819,0.222213358,-96.9831308,32.88267305,0.962750081,-2.630650249,2.63479525,0.9513477,-96.99867237,32.89481709,,,,
-1.169566795,-4.883410458,4.878299261,-1.190705888,-96.95417887,32.8591403,0.239048797,-3.4156803,3.416683586,0.224253236,-96.98316585,32.88270703,0.964092368,-2.629427799,2.633578624,0.952695268,-96.9986965,32.89483953,,,,
-1.167618699,-4.881875808,4.876773063,-1.188751163,-96.95420914,32.85917285,0.241143468,-3.413847948,3.414860323,0.226355823,-96.98320201,32.88274205,0.965532029,-2.628155951,2.632313023,0.954140424,-96.9987216,32.8948636,,,,
-1.165653742,-4.880330733,4.875236512,-1.186779533,-96.95423961,32.85920569,0.243307521,-3.411953088,3.412974853,0.228528062,-96.9832394,32.88277823,0.967087486,-2.626821363,2.630985185,0.955701647,-96.99874794,32.8948896,,,,
-1.163666612,-4.878771235,4.873685635,-1.184785667,-96.95427037,32.8592389,0.245547866,-3.40998952,3.411021007,0.23077689,-96.98327815,32.88281568,0.968777166,-2.625410693,2.629581845,0.95739742,-96.99877577,32.89491785,,,,
-1.161652846,-4.877193914,4.872117051,-1.182765089,-96.95430148,32.85927255,0.247868662,-3.407953508,3.408995065,0.233106483,-96.98331833,32.88285448,0.97061949,-2.623910595,2.628089741,0.959246224,-96.99880536,32.89494864,,,,
-1.159611483,-4.875597846,4.870529838,-1.180716832,-96.95433296,32.85930667,0.250262951,-3.40585126,3.406903207,0.235509854,-96.98335982,32.88289451,0.972632876,-2.622307734,2.626495615,0.961266533,-96.99883697,32.89498229,,,,
-1.157542426,-4.873982712,4.868923681,-1.1786408,-96.95436481,32.85934125,0.252721006,-3.403691465,3.404754078,0.23797724,-96.98340244,32.88293561,0.97482987,-2.620592837,2.624790249,0.963470933,-96.99887079,32.895019,,,,
-1.155445579,-4.872348198,4.867298264,-1.176536893,-96.95439704,32.85937629,0.255233101,-3.40148281,3.402556323,0.240498877,-96.98344602,32.8829776,0.977199425,-2.618772976,2.622980668,0.965848348,-96.99890668,32.8950586,,,,
-1.153320843,-4.870693986,4.865653269,-1.174405012,-96.95442967,32.8594118,0.257789511,-3.399233982,3.400318588,0.243065003,-96.9834904,32.88302034,0.979724611,-2.616859299,2.621077946,0.968381799,-96.99894442,32.8951008,,,,
-1.151168121,-4.869019759,4.863988381,-1.17224506,-96.95446269,32.85944777,0.26038051,-3.396953666,3.398049515,0.245665854,-96.9835354,32.88306366,0.982388497,-2.614862956,2.619093158,0.971054306,-96.99898378,32.89514531,,,,
-1.148987316,-4.867325201,4.862303284,-1.170056936,-96.95449611,32.85948421,0.262996372,-3.39465055,3.39575775,0.248291666,-96.98358085,32.8831074,0.985174151,-2.612795095,2.617037381,0.973848889,-96.99902455,32.89519185,,,,
-1.146778332,-4.865609995,4.860597661,-1.167840544,-96.95452993,32.85952113,0.265627371,-3.392333322,3.393451939,0.250932677,-96.98362658,32.88315138,0.988064643,-2.610666864,2.614921689,0.976748572,-96.99906651,32.89524015,,,,
-1.144541071,-4.863873825,4.858871197,-1.165595785,-96.95456417,32.85955852,0.268263782,-3.390010669,3.391140726,0.253579122,-96.98367242,32.88319546,0.991043041,-2.608489412,2.612757157,0.979736373,-96.99910944,32.89528991,,,,
-1.142275436,-4.862116374,4.857123575,-1.163322559,-96.95459883,32.85959638,0.270895878,-3.387691277,3.388832755,0.256221239,-96.98371819,32.88323947,0.994092415,-2.606273888,2.610554861,0.982795313,-96.99915311,32.89534086,,,,
-1.139981329,-4.860337326,4.85535448,-1.161020769,-96.95463392,32.85963472,0.273513934,-3.385383833,3.386536671,0.258849264,-96.98376373,32.88328324,0.997195832,-2.604031441,2.608325876,0.985908413,-96.99919732,32.89539271,,,,
-1.137658654,-4.858536363,4.853563594,-1.158690316,-96.95466943,32.85967353,0.276108223,-3.383097024,3.38426112,0.261453433,-96.98380886,32.88332661,1.000336362,-2.60177322,2.606081277,0.989058694,-96.99924183,32.89544518,,,,
-1.135307314,-4.85671317,4.851750602,-1.156331101,-96.95470539,32.85971282,0.27866902,-3.380839538,3.382014746,0.264023983,-96.98385341,32.88336942,1.003497073,-2.599510372,2.60383214,0.992229176,-96.99928644,32.89549798,,,,
-1.13292721,-4.85486743,4.849915187,-1.153943027,-96.95474179,32.8597526,0.2811866,-3.378620061,3.379806194,0.266551151,-96.98389721,32.88341152,1.006661035,-2.597254048,2.60158954,0.99540288,-96.99933091,32.89555084,,,,
-1.130518247,-4.852998827,4.848057034,-1.151525993,-96.95477864,32.85979285,0.283651235,-3.376447281,3.377644108,0.269025174,-96.98394009,32.88345272,1.009811315,-2.595015396,2.599364552,0.998562827,-96.99937504,32.89560347,,,,
-1.128080327,-4.851107042,4.846175826,-1.149079902,-96.95481595,32.8598336,0.286053201,-3.374329884,3.375537133,0.271436287,-96.98398187,32.88349288,1.012930984,-2.592805563,2.597168252,1.001692037,-96.9994186,32.89565559,,,,
-1.125613352,-4.849191761,4.844271247,-1.146604656,-96.95485372,32.85987482,0.288382771,-3.372276557,3.373493915,0.273774729,-96.98402239,32.88353183,1.016003109,-2.5906357,2.595011715,1.004773531,-96.99946137,32.89570691,,,,
-1.123117227,-4.847252666,4.842342982,-1.144100155,-96.95489196,32.85991654,0.29063022,-3.370295987,3.371523098,0.276030734,-96.98406148,32.8835694,1.01901076,-2.588516954,2.592906015,1.00779033,-96.99950313,32.89575716,,,,
-1.120591852,-4.845289441,4.840390712,-1.141566302,-96.95493068,32.85995874,0.292785821,-3.368396861,3.369633326,0.278194541,-96.98409896,32.88360544,1.021937005,-2.586460475,2.590862229,1.010725455,-96.99954366,32.89580605,,,,
-1.118037141,-4.843301777,4.838414131,-1.139003006,-96.95496988,32.86000143,0.294839843,-3.366587873,3.367833251,0.280256378,-96.98413466,32.88363978,1.024764914,-2.584477412,2.588891431,1.013561925,-96.99958274,32.89585329,,,,
-1.11545396,-4.841290176,4.836413737,-1.136411137,-96.95500955,32.8600446,0.296786266,-3.364874403,3.366128226,0.282210203,-96.98416847,32.88367232,1.027477555,-2.582578912,2.587004698,1.016282763,-96.99962016,32.89589861,,,,
-1.112847128,-4.8392585,4.83439337,-1.13379553,-96.95504962,32.86008816,0.298633823,-3.363248674,3.364510515,0.284064784,-96.98420055,32.88370321,1.030057987,-2.580776131,2.585213109,1.018870979,-96.99965569,32.89594171,,,,
-1.110222435,-4.837211434,4.83235769,-1.131161996,-96.95508999,32.86013203,0.300394947,-3.36169961,3.362969093,0.285832601,-96.98423112,32.88373266,1.032494182,-2.579076982,2.583524528,1.02131451,-96.99968918,32.89598241,,,,
-1.107585674,-4.835153666,4.830311362,-1.128516348,-96.95513057,32.86017609,0.302082072,-3.360216135,3.361492938,0.287526136,-96.9842604,32.88376086,1.034793615,-2.577476508,2.581934028,1.023620854,-96.99972073,32.89602082,,,,
-1.104942636,-4.833089884,4.828259046,-1.125864396,-96.95517128,32.86022026,0.303707631,-3.358787171,3.360071028,0.289157868,-96.9842886,32.88378804,1.036968658,-2.575966522,2.580433476,1.025802416,-96.99975048,32.89605716,,,,
-1.102299111,-4.831024773,4.826205403,-1.123211952,-96.955212,32.86026444,0.305284057,-3.357401641,3.358692339,0.29074028,-96.98431594,32.8838144,1.039031679,-2.574538838,2.57901474,1.027871601,-96.99977862,32.89609162,,,,
-1.099660892,-4.828963021,4.824155097,-1.120564828,-96.95525267,32.86030853,0.306823784,-3.35604847,3.357345848,0.292285852,-96.98434264,32.88384014,1.040995048,-2.573185268,2.577669686,1.029840814,-96.9998053,32.89612442,,,,
-1.09703377,-4.826909316,4.82211279,-1.117928836,-96.95529317,32.86035243,0.308339243,-3.35471658,3.356020535,0.293807066,-96.98436893,32.88386547,1.042871135,-2.571897626,2.576390182,1.03172246,-96.99983067,32.89615576,,,,
-1.094423536,-4.824868345,4.820083142,-1.115309787,-96.95533342,32.86039605,0.309842869,-3.353394895,3.354705374,0.295316402,-96.98439501,32.88389061,1.044672309,-2.570667725,2.575168093,1.033528944,-96.99985491,32.89618585,,,,
-1.091835982,-4.822844794,4.818070817,-1.112713494,-96.95537333,32.86043929,0.311347094,-3.352072339,3.353389345,0.296826341,-96.98442111,32.88391576,1.046410939,-2.56948738,2.573995289,1.03527267,-96.99987817,32.89621489,,,,
-1.0892769,-4.820843351,4.816080477,-1.110145767,-96.9554128,32.86048206,0.312864351,-3.350737834,3.352061424,0.298349364,-96.98444745,32.88394113,1.048099396,-2.568348402,2.572863635,1.036966043,-96.99990061,32.89624309,,,,
-1.08675208,-4.818868704,4.814116783,-1.107612418,-96.95545175,32.86052425,0.314407075,-3.349380304,3.350710588,0.299897952,-96.98447424,32.88396692,1.049750048,-2.567242606,2.571764998,1.038621469,-96.9999224,32.89627067,,,,
-1.084267314,-4.816925538,4.812184397,-1.10511926,-96.95549007,32.86056578,0.315987697,-3.347988672,3.349325815,0.301484587,-96.9845017,32.88399335,1.051375265,-2.566161806,2.570691247,1.040251352,-96.99994369,32.89629781,,,,
-1.081828393,-4.815018541,4.810287981,-1.102672103,-96.95552768,32.86060654,0.317618652,-3.346551862,3.347896083,0.303121749,-96.98453005,32.88402061,1.052987416,-2.565097813,2.569634246,1.041868096,-96.99996466,32.89632474,,,,
-1.07944111,-4.813152401,4.808432198,-1.10027676,-96.95556448,32.86064643,0.319312371,-3.345058797,3.346410367,0.304821919,-96.98455952,32.88404893,1.054598872,-2.564042443,2.568585865,1.043484108,-96.99998545,32.89635165,,,,
-1.077111255,-4.811331804,4.806621709,-1.097939042,-96.95560039,32.86068537,0.321081289,-3.343498401,3.344857646,0.306597579,-96.98459031,32.88407851,1.056222002,-2.562987507,2.567537969,1.045111791,-97.00000623,32.89637876,,,,
-1.074844619,-4.809561438,4.804861176,-1.09566476,-96.95563531,32.86072325,0.322937839,-3.341859596,3.343226898,0.308461209,-96.98462265,32.88410954,1.057869175,-2.56192482,2.566482426,1.046763551,-97.00002716,32.89640628,,,,
